"candidate_id","issue_id","source_group_id","revision","year","title_guess","context","source_url","ocr_text_url","status"
"bostoncookingsch19hill_7-4595","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","paste.  Serve  the","ment'he cordial and tint a delicate green, with color paste. Serve the white and green punch, side by side, in the glasses. Green Peas, with Curried Rice water and let simmer until tender and the water is reduced to barely enough to keep the beans from burning. Mash the beans and press them through a sieve. Add one-fourth a cup of butter,","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4626","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","Italian  Meringue","of sugar fifteen minutes; when cool add Italian Meringue Boil one cup of sugar and one-third a cup of water un- til the syrup spins a thread two inches in length. Pour the syrup in a fine thread onto the whites of three eggs, beaten dry, set the dish over boiling water and beat two or three minutes, then beat occasion- ally until cold. One cup of this me- ringue (not syrup) is added to each","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4893","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","Strawberry  Tarts,  St.  Honore  Style","Strawberry Tarts, St. Honore Style Strawberry Tarts, St. Honore Style Cut plain, flaky or puff paste into pieces to fit over small patty pans; prick the paste with a fork that it may rise evenly; set onto a tin sheet (to keep the edges of the paste from burn- ing) and bake thor- oughly. Remove from the tins and half fill with St. Honore cream, then finish with straw-","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_7-4895","bostoncookingsch19hill_7","american-cookery-magazine","rev2","1896","Cut  plain,  flaky  or  puff  paste  into","Strawberry Tarts, St. Honore Style Cut plain, flaky or puff paste into pieces to fit over small patty pans; prick the paste with a fork that it may rise evenly; set onto a tin sheet (to keep the edges of the paste from burn- ing) and bake thor- oughly. Remove from the tins and half fill with St. Honore cream, then finish with straw- berries, cut in halves and mixed with sugar.","https://archive.org/details/bostoncookingsch19hill_7","https://archive.org/download/bostoncookingsch19hill_7/bostoncookingsch19hill_7_djvu.txt","needs_review"
"bostoncookingsch19hill_8-2442","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","Eat  apples  and  leave  out  all  pies.","You must sleep with your windows ajar; And 4f you'd be wise, and so truly wealthy, Eat apples and leave out all pies. But this is not all that is needed, my dear. In your pharmacopoeia, I think, For I've heard you must have a large water supply. And whenever you've time, take a drink. Other rules might be given, but simplicity's best; Eat apples, take plenty of air; Drink water, don't stop short of three pints a day;","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4136","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","Apricot  Tarts","or to make a syrup of good consistency. Apricot Tarts into buttered tins, cover and let stand until light, or until a -little less than doubled in bulk. Bake about half an hour. This may be eaten fresh with coffee, or, saturated with wine sauce, be Add half a cup of rum, and use at once. This is the sauce used on the Continent of Europe with this celebrated cake, but a rich (sweet) fruit syrup of any de-","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4159","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","Apricot  Tarts","THE BOSTON COOKING-SCHOOL MAGAZINE Apricot Tarts Drain the syrup from a can of apri- cots; add half a cup of sugar and let cook to a thick syrup, then cool. Roll some flaky paste (plain pastry into which a little butter has been rolled) into a sheet about one-eighth an inch thick; cut the paste into rounds about three and a half inches in diameter; set these on a baking sheet ; pipe chou- paste on the edge of each. Bake about twenty minutes. Set a canned apricot in the center of each and turn about a","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4164","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","some  flaky  paste  (plain  pastry  into","Drain the syrup from a can of apri- cots; add half a cup of sugar and let cook to a thick syrup, then cool. Roll some flaky paste (plain pastry into which a little butter has been rolled) into a sheet about one-eighth an inch thick; cut the paste into rounds about three and a half inches in diameter; set these on a baking sheet ; pipe chou- paste on the edge of each. Bake about twenty minutes. Set a canned apricot in the center of each and turn about a teaspoonful of the syrup overthe apricot. Chou Paste To a cup of boiling water add half","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4167","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","thick;  cut  the  paste  into  rounds  about","some flaky paste (plain pastry into which a little butter has been rolled) into a sheet about one-eighth an inch thick; cut the paste into rounds about three and a half inches in diameter; set these on a baking sheet ; pipe chou- paste on the edge of each. Bake about twenty minutes. Set a canned apricot in the center of each and turn about a teaspoonful of the syrup overthe apricot. Chou Paste To a cup of boiling water add half a cup of butter, and heat again to the boiling point ; stir in one cup of pastry flour and continue stirring until the","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4170","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","paste  on  the  edge  of  each.  Bake  about","thick; cut the paste into rounds about three and a half inches in diameter; set these on a baking sheet ; pipe chou- paste on the edge of each. Bake about twenty minutes. Set a canned apricot in the center of each and turn about a teaspoonful of the syrup overthe apricot. Chou Paste To a cup of boiling water add half a cup of butter, and heat again to the boiling point ; stir in one cup of pastry flour and continue stirring until the mixture separates from the saucepan, then turn into a bowl and beat in three eggs, one at a time. Beat in each egg","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4175","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","Chou  Paste","in the center of each and turn about a teaspoonful of the syrup overthe apricot. Chou Paste To a cup of boiling water add half a cup of butter, and heat again to the boiling point ; stir in one cup of pastry flour and continue stirring until the mixture separates from the saucepan, then turn into a bowl and beat in three eggs, one at a time. Beat in each egg thoroughly before the next is added. This will make enough paste to pipe upon twelve or fourteen rounds of paste. Vanilla Ice Cream ys^ith Crushed","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_8-4179","bostoncookingsch19hill_8","american-cookery-magazine","rev2","1896","boiling  point ;  stir  in  one  cup  of  pastry","To a cup of boiling water add half a cup of butter, and heat again to the boiling point ; stir in one cup of pastry flour and continue stirring until the mixture separates from the saucepan, then turn into a bowl and beat in three eggs, one at a time. Beat in each egg thoroughly before the next is added. This will make enough paste to pipe upon twelve or fourteen rounds of paste. Vanilla Ice Cream ys^ith Crushed Strawberries Prepare the junket ice cream. Hull and wash a basket of choice straw-","https://archive.org/details/bostoncookingsch19hill_8","https://archive.org/download/bostoncookingsch19hill_8/bostoncookingsch19hill_8_djvu.txt","needs_review"
"bostoncookingsch19hill_9-1159","bostoncookingsch19hill_9","american-cookery-magazine","rev2","1896","TKe  Best  o/ All  Shortening","THE BOSTON COOKING-SCHOOL MAGAZINE TKe Best o/ All Shortening is Real Leaf Lard Tea Biscuits— Sift one quart of flour with one tea- spoonful of salt, and three rounding teaspoonfuls of baking powder. Into this ruboiielargeteaspoonful of Armour's ""Simon Pure"" LeafLard. Add just enough sweet milk to make a dough easUy handled Roll out and bake for about fifteen minutes in very hot oven. INew Eoiiland Dourfhnuts— Scant cup granu-","https://archive.org/details/bostoncookingsch19hill_9","https://archive.org/download/bostoncookingsch19hill_9/bostoncookingsch19hill_9_djvu.txt","needs_review"
"bostoncookingsch19hill_9-1185","bostoncookingsch19hill_9","american-cookery-magazine","rev2","1896","two  cupfuls  pastry  flour.  Add  enough  flour  to  make  a","of Armour's "" Simon Pure"" Leaf La»d, three cupfuls sugar, three eggs, one cupful buttermilk, one level tea- spoonfui* da, one-half nutmeg grated, pinch of salt, two cupfuls pastry flour. Add enough flour to make a dough easily handled. Cut out one-eighth of an inch thick ; cover with granulated sugar and bake a deli- cate brown. Pie Paste — One level cup of pastry flour, one-hal cup of Armour's "">iinon Pure"" Leaf Lard, rne-half teaspoon salt one-fourth cup cold water. Mix salt and flour thoroughly, chop in the lard, add water. Use as little flour as possible when rolling out. This makes a light, crisp, flaky and delicious pie crust.","https://archive.org/details/bostoncookingsch19hill_9","https://archive.org/download/bostoncookingsch19hill_9/bostoncookingsch19hill_9_djvu.txt","needs_review"
"bostoncookingsch19hill_9-1191","bostoncookingsch19hill_9","american-cookery-magazine","rev2","1896","Pie  Paste — One  level  cup  of  pastry  flour,  one-hal","cate brown. Pie Paste — One level cup of pastry flour, one-hal cup of Armour's "">iinon Pure"" Leaf Lard, rne-half teaspoon salt one-fourth cup cold water. Mix salt and flour thoroughly, chop in the lard, add water. Use as little flour as possible when rolling out. This makes a light, crisp, flaky and delicious pie crust. It is the shortening that made old-time cooks famous for their wonderful hot breads, flaky pastry, light and feathery cakes — all digestible as well as delicious. These old-fashioned cooks rendered their own","https://archive.org/details/bostoncookingsch19hill_9","https://archive.org/download/bostoncookingsch19hill_9/bostoncookingsch19hill_9_djvu.txt","needs_review"
